game_id,title,steam_link,kafkaesque,absurd,surreal,displaced,isolated,alienated,bureaucratic,civil service,Phase2_Total
421050,Deponia Doomsday,https://store.steampowered.com/app/421050,23.43,13.38,3.05,1.77,1.03,3.22,3.75,5.69,6.92
801630,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],https://store.steampowered.com/app/801630,24.51,10.02,4.31,1.78,0.0,8.93,5.35,5.63,7.57
228280,Baldur's Gate: Enhanced Edition,https://store.steampowered.com/app/228280,15.58,6.5,2.0,2.37,1.06,6.3,3.22,5.28,5.29
1238000,Mass Effect™: Andromeda Deluxe Edition,https://store.steampowered.com/app/1238000,12.78,0.0,1.25,1.09,3.14,5.07,4.36,9.44,4.64
2530980,Tales of Graces f Remastered,https://store.steampowered.com/app/2530980,20.56,6.29,3.5,2.48,2.9,7.05,4.14,11.95,7.36
1902690,Fate/Samurai Remnant,https://store.steampowered.com/app/1902690,20.93,6.97,4.23,1.86,2.23,9.24,8.02,15.03,8.56
1689620,BLEACH Rebirth of Souls,https://store.steampowered.com/app/1689620,16.96,2.01,2.43,0.82,0.0,7.51,1.77,1.81,4.16
242050,Assassin’s Creed® IV Black Flag™,https://store.steampowered.com/app/242050,24.31,2.56,2.23,1.83,2.66,5.85,5.52,7.49,6.56
538680,The Legend of Heroes: Trails of Cold Steel,https://store.steampowered.com/app/538680,29.19,12.06,3.69,3.68,4.64,14.33,14.56,22.03,13.02
1668510,The Legend of Heroes: Trails from Zero,https://store.steampowered.com/app/1668510,16.18,2.35,1.36,2.69,4.0,6.56,13.77,21.58,8.56
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,https://store.steampowered.com/app/1502970,29.53,10.02,5.23,0.22,0.02,3.31,11.23,7.44,8.38
893850,THE LONGING,https://store.steampowered.com/app/893850,30.97,6.99,4.23,2.02,8.01,4.91,5.43,2.53,8.14
1194630,The Dark Pictures Anthology: Little Hope,https://store.steampowered.com/app/1194630,31.33,0.94,5.56,0.56,0.77,8.99,1.68,3.2,6.63
3516180,"Don't FOOL ME, Beauties!",https://store.steampowered.com/app/3516180,20.42,0.32,3.46,0.0,2.31,5.99,3.97,0.54,4.63
3352690,Dead Take,https://store.steampowered.com/app/3352690,25.12,6.98,4.35,0.61,2.94,7.66,10.76,3.82,7.78
2115760,Oppidum,https://store.steampowered.com/app/2115760,27.38,11.96,4.27,3.11,8.93,9.15,8.2,19.86,11.61
578650,The Outer Worlds,https://store.steampowered.com/app/578650,28.24,4.68,4.44,2.56,10.78,11.47,8.48,14.82,10.68
403640,Dishonored 2,https://store.steampowered.com/app/403640,27.34,5.66,3.02,2.59,0.83,7.04,10.72,12.3,8.69
1041720,Kingdoms of Amalur: Re-Reckoning,https://store.steampowered.com/app/1041720,21.91,2.03,3.45,2.08,1.54,1.05,3.78,3.07,4.86
205100,Dishonored,https://store.steampowered.com/app/205100,33.53,9.98,4.18,2.24,3.81,9.7,13.18,14.45,11.38
2060130,Return to Monkey Island,https://store.steampowered.com/app/2060130,14.89,4.55,1.95,2.08,0.0,1.85,0.42,2.94,3.59
474960,Quantum Break,https://store.steampowered.com/app/474960,20.34,5.79,4.02,0.59,0.72,6.4,4.67,5.54,6.01
214340,Deponia,https://store.steampowered.com/app/214340,20.6,5.69,3.91,0.5,3.49,7.46,4.45,5.29,6.42
1451940,NEEDY STREAMER OVERLOAD,https://store.steampowered.com/app/1451940,17.0,0.0,2.51,1.25,6.47,8.55,6.84,0.4,5.38
3117820,Sultan's Game,https://store.steampowered.com/app/3117820,30.61,8.2,4.27,2.47,3.7,8.59,7.39,9.19,9.3
1108000,Children of Silentown,https://store.steampowered.com/app/1108000,16.64,7.98,4.12,0.04,1.65,5.64,3.23,1.81,5.14
1932640,Suikoden I&II HD Remaster Gate Rune and Dunan Unification Wars,https://store.steampowered.com/app/1932640,16.47,3.59,2.51,3.09,0.0,5.33,4.78,11.49,5.91
2429190,Amerzone - The Explorer's Legacy,https://store.steampowered.com/app/2429190,22.96,0.0,3.81,3.21,6.29,1.1,7.48,3.15,6.0
2172010,Until Dawn™,https://store.steampowered.com/app/2172010,33.72,0.0,5.77,1.72,2.48,9.2,1.02,4.07,7.25
1057090,Ori and the Will of the Wisps,https://store.steampowered.com/app/1057090,15.42,7.58,3.97,0.62,0.0,0.34,1.96,1.31,3.9
1049410,Superliminal,https://store.steampowered.com/app/1049410,26.46,2.28,6.9,0.0,1.13,4.51,7.24,0.0,6.06
1416960,Everafter Falls,https://store.steampowered.com/app/1416960,26.47,1.95,4.91,0.99,9.9,2.16,8.76,5.54,7.58
1658280,Eiyuden Chronicle: Hundred Heroes,https://store.steampowered.com/app/1658280,23.38,7.68,3.78,2.87,5.03,5.75,8.77,17.14,9.3
601050,Attack on Titan 2 - A.O.T.2,https://store.steampowered.com/app/601050,17.52,0.0,2.55,2.29,0.34,2.15,0.5,2.13,3.43
1376200,KARMA: The Dark World,https://store.steampowered.com/app/1376200,38.95,0.59,6.49,1.84,6.88,9.06,10.35,15.57,11.22
3860920,Tales Beyond The Tomb - Route 86,https://store.steampowered.com/app/3860920,39.37,1.47,5.5,1.92,3.93,7.08,5.14,4.47,8.61
658850,Do Not Feed the Monkeys,https://store.steampowered.com/app/658850,26.37,10.88,3.96,0.82,7.18,12.04,11.39,13.15,10.72
2527500,MiSide,https://store.steampowered.com/app/2527500,31.04,8.53,5.19,2.74,7.57,8.98,5.44,6.59,9.51
249230,Risen 3 - Titan Lords,https://store.steampowered.com/app/249230,24.98,0.0,4.1,2.79,3.41,7.69,5.99,16.0,8.12
1343370,Old School RuneScape,https://store.steampowered.com/app/1343370,13.95,1.98,2.67,0.69,6.7,7.22,3.86,4.75,5.23
1373960,INDIKA,https://store.steampowered.com/app/1373960,30.79,12.24,5.85,1.74,4.94,8.97,7.97,6.71,9.9
1452250,Underground Garage,https://store.steampowered.com/app/1452250,12.43,0.0,2.01,0.0,0.0,3.37,5.53,3.82,3.39
1188930,Chrono Ark,https://store.steampowered.com/app/1188930,21.85,6.64,3.14,2.17,2.12,6.71,7.12,10.75,7.56
770810,"Good Pizza, Great Pizza - Cooking Simulator Game",https://store.steampowered.com/app/770810,23.71,0.0,2.84,0.0,0.19,4.44,6.82,0.0,4.75
368340,CrossCode,https://store.steampowered.com/app/368340,13.73,0.0,2.83,0.06,0.0,1.11,5.45,1.19,3.05
1496250,Mary Skelter 2,https://store.steampowered.com/app/1496250,30.15,4.29,4.72,2.41,0.0,9.1,3.44,5.76,7.48
1255560,Myst,https://store.steampowered.com/app/1255560,26.03,8.23,5.46,2.45,5.55,5.95,2.8,6.62,7.89
1237320,Sonic Frontiers,https://store.steampowered.com/app/1237320,12.72,3.67,2.25,1.03,0.26,0.16,3.05,5.49,3.58
2356560,Monster Hunter Stories,https://store.steampowered.com/app/2356560,22.31,3.07,3.45,3.01,4.14,8.03,1.3,5.87,6.4
1092660,Blair Witch,https://store.steampowered.com/app/1092660,30.23,1.29,5.17,1.53,1.84,9.2,2.27,5.83,7.17
1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,https://store.steampowered.com/app/1502990,27.91,9.93,6.08,0.16,1.54,5.69,11.85,7.0,8.77
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,https://store.steampowered.com/app/1502980,25.28,8.05,4.52,0.13,2.06,2.28,12.6,5.55,7.56
960990,Beyond: Two Souls,https://store.steampowered.com/app/960990,25.51,1.72,5.63,0.69,5.72,6.73,2.97,2.08,6.38
1906830,While the Iron's Hot,https://store.steampowered.com/app/1906830,16.05,1.85,2.72,1.29,5.8,4.09,4.01,6.01,5.23
613830,CHRONO TRIGGER®,https://store.steampowered.com/app/613830,18.83,4.84,3.05,2.17,0.53,2.11,6.25,3.42,5.15
1967430,Ghost Trick: Phantom Detective,https://store.steampowered.com/app/1967430,21.21,1.22,4.67,0.0,0.0,0.0,4.83,3.78,4.46
2061250,Shin chan: Me and the Professor on Summer Vacation The Endless Seven-Day Journey,https://store.steampowered.com/app/2061250,20.56,2.68,2.85,0.86,6.19,4.84,7.46,4.88,6.29
2699820,Shin chan: Shiro and the Coal Town,https://store.steampowered.com/app/2699820,20.92,2.14,2.26,1.74,3.26,4.77,7.59,8.56,6.4
876650,Aground,https://store.steampowered.com/app/876650,12.13,6.29,2.39,2.27,5.45,3.76,1.01,2.23,4.44
2492570,Inspector Schmidt - The Ebbing,https://store.steampowered.com/app/2492570,32.94,6.23,4.09,1.06,5.96,5.48,14.45,11.83,10.26
108710,Alan Wake,https://store.steampowered.com/app/108710,31.45,0.0,5.93,1.62,2.93,1.41,4.12,0.0,5.93
1432850,Farewell North,https://store.steampowered.com/app/1432850,20.31,3.12,3.83,3.8,7.56,10.1,3.08,9.88,7.71
2454960,The Great Villainess: Strategy of Lily,https://store.steampowered.com/app/2454960,19.89,10.48,1.48,3.93,0.0,6.48,11.25,11.86,8.17
2230650,TEVI,https://store.steampowered.com/app/2230650,19.12,4.05,3.17,2.42,3.42,5.22,5.17,9.86,6.55
2499470,Pumping Simulator 2,https://store.steampowered.com/app/2499470,21.62,0.0,2.69,0.0,2.12,4.66,10.18,5.27,5.82
2597080,Realm of Ink,https://store.steampowered.com/app/2597080,15.09,0.0,4.0,0.63,0.0,0.08,0.02,0.0,2.48
501790,Unforeseen Incidents,https://store.steampowered.com/app/501790,32.58,7.03,3.79,2.05,4.35,5.22,15.35,10.4,10.1
1454970,New Tales from the Borderlands,https://store.steampowered.com/app/1454970,34.85,4.06,3.23,2.92,3.43,8.14,11.79,18.43,10.86
2195410,Songs of Silence,https://store.steampowered.com/app/2195410,23.15,12.55,3.19,2.62,2.99,10.09,8.4,12.31,9.41
241910,Goodbye Deponia,https://store.steampowered.com/app/241910,25.53,12.9,3.25,2.64,3.06,7.62,7.93,6.95,8.74
1153410,JDM: Japanese Drift Master,https://store.steampowered.com/app/1153410,15.3,2.49,1.94,1.03,4.35,4.57,5.99,7.71,5.42
1003090,Through the Darkest of Times,https://store.steampowered.com/app/1003090,37.8,6.79,3.13,3.13,4.34,12.72,9.91,15.36,11.65
2962300,Royal Quest Online,https://store.steampowered.com/app/2962300,16.64,3.77,2.82,1.32,3.74,5.75,9.41,7.36,6.35
1147690,NGU IDLE,https://store.steampowered.com/app/1147690,19.88,5.0,3.17,0.0,2.32,4.92,9.24,7.29,6.48
1904790,Agatha Christie - Murder on the Orient Express,https://store.steampowered.com/app/1904790,30.33,3.51,3.69,1.59,2.65,5.1,11.65,10.46,8.62
1493640,Banishers: Ghosts of New Eden,https://store.steampowered.com/app/1493640,22.7,5.48,4.07,2.72,0.89,8.72,1.4,3.93,6.24
832500,3 Minutes to Midnight® - A Comedy Graphic Adventure,https://store.steampowered.com/app/832500,32.09,6.58,5.44,1.87,1.18,5.46,9.92,14.47,9.63
1082190,Elroy and the Aliens,https://store.steampowered.com/app/1082190,18.27,3.13,3.03,1.62,3.12,0.59,4.79,3.95,4.81
362890,Black Mesa,https://store.steampowered.com/app/362890,20.63,1.0,2.78,0.84,0.49,3.68,4.9,2.42,4.59
2484110,FINAL FANTASY VII EVER CRISIS,https://store.steampowered.com/app/2484110,20.51,4.38,2.74,3.3,0.0,4.07,6.17,11.91,6.64
220,Half-Life 2,https://store.steampowered.com/app/220,23.52,2.91,2.59,1.95,2.26,3.83,3.31,3.67,5.5
2880730,AI2U: With You 'Til The End,https://store.steampowered.com/app/2880730,23.63,0.0,3.92,2.77,5.45,3.2,4.06,4.49,5.94
3378330,Rekindled Trails,https://store.steampowered.com/app/3378330,24.66,5.53,4.15,3.01,7.14,6.48,7.26,5.38,7.95
569860,Thimbleweed Park™,https://store.steampowered.com/app/569860,27.46,3.09,4.35,0.67,3.66,4.79,7.07,8.06,7.39
3760230,Sherlock: Hidden Object & Match-3 Mystery,https://store.steampowered.com/app/3760230,24.45,8.94,4.11,0.16,0.0,0.55,7.22,5.64,6.38
1226670,Rosewater,https://store.steampowered.com/app/1226670,26.17,4.45,3.93,3.1,3.18,5.4,4.84,7.04,7.26
927380,Yakuza Kiwami 2,https://store.steampowered.com/app/927380,11.38,2.02,1.52,1.03,0.0,2.28,5.73,9.49,4.18
200260,Batman: Arkham City - Game of the Year Edition,https://store.steampowered.com/app/200260,11.83,2.68,1.18,0.43,0.0,2.66,2.16,5.72,3.33
702670,Donut County,https://store.steampowered.com/app/702670,14.99,8.43,2.68,0.0,0.0,4.62,8.6,7.04,5.8
2432110,WHITE ALBUM: Memories like Falling Snow,https://store.steampowered.com/app/2432110,17.3,0.51,3.49,0.79,2.92,7.86,4.37,0.0,4.66
2732100,Medieval Blacksmith,https://store.steampowered.com/app/2732100,15.72,7.63,2.1,0.43,1.97,5.4,3.4,7.37,5.5
983970,Haven,https://store.steampowered.com/app/983970,22.49,1.09,4.53,1.88,6.36,4.57,1.75,5.68,6.04
2825530,Beholder: Conductor,https://store.steampowered.com/app/2825530,26.91,7.39,2.42,3.78,3.51,11.6,18.65,18.74,11.62
373420,Divinity: Original Sin - Enhanced Edition,https://store.steampowered.com/app/373420,24.49,8.66,3.29,0.68,1.42,8.66,8.99,12.1,8.54
1674920,Sovereign Syndicate,https://store.steampowered.com/app/1674920,30.56,3.32,4.88,1.01,8.08,8.76,12.64,11.82,10.13
2442460,Citizen Sleeper 2: Starward Vector,https://store.steampowered.com/app/2442460,23.4,0.0,3.95,2.82,7.72,5.97,7.67,5.93,7.18
2223840,The Casting of Frank Stone™,https://store.steampowered.com/app/2223840,32.31,0.0,4.96,0.98,2.99,8.18,3.14,5.12,7.21
2072450,Like a Dragon: Infinite Wealth,https://store.steampowered.com/app/2072450,19.61,3.67,2.76,2.65,4.49,5.78,7.37,7.36,6.71
1012880,60 Seconds! Reatomized,https://store.steampowered.com/app/1012880,26.31,0.0,2.68,3.6,2.04,3.24,2.04,3.38,5.41
39140,FINAL FANTASY VII,https://store.steampowered.com/app/39140,16.19,0.0,1.88,2.88,0.34,0.62,5.7,11.04,4.83
987840,Expeditions: Rome,https://store.steampowered.com/app/987840,17.16,4.65,1.61,3.09,3.62,5.78,8.72,17.63,7.78
362680,Fran Bow,https://store.steampowered.com/app/362680,25.44,2.98,4.7,0.98,0.0,5.93,4.4,2.28,5.84
388210,Day of the Tentacle Remastered,https://store.steampowered.com/app/388210,12.61,3.7,3.51,0.0,0.0,2.86,0.59,0.76,3.0
1811340,Spray Paint Simulator,https://store.steampowered.com/app/1811340,13.87,0.0,3.32,0.59,3.56,6.44,8.87,7.58,5.53
213670,South Park™: The Stick of Truth™,https://store.steampowered.com/app/213670,17.54,9.07,2.23,0.29,0.0,7.03,1.72,8.93,5.85
1605320,Unusual Findings,https://store.steampowered.com/app/1605320,18.93,3.98,2.95,0.65,1.25,6.46,2.75,3.49,5.06
2786680,"Knowledge, or know Lady",https://store.steampowered.com/app/2786680,19.84,0.0,3.85,0.36,2.98,6.37,6.09,1.9,5.17
1946700,Layers of Fear,https://store.steampowered.com/app/1946700,36.74,0.4,6.02,2.07,0.77,9.44,4.84,6.01,8.29
994280,Gujian3(古剑奇谭三),https://store.steampowered.com/app/994280,19.58,1.43,3.43,2.04,2.92,2.75,5.68,9.5,5.92
2396240,SteamWorld Heist II,https://store.steampowered.com/app/2396240,15.7,3.25,1.66,2.44,0.59,2.11,3.1,7.09,4.49
491950,Orwell: Keeping an Eye On You,https://store.steampowered.com/app/491950,34.28,4.78,3.91,3.23,11.64,12.31,20.78,30.45,15.17
1020790,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,https://store.steampowered.com/app/1020790,12.23,0.0,1.7,0.92,1.21,5.39,3.75,5.82,3.88
377840,FINAL FANTASY IX,https://store.steampowered.com/app/377840,17.53,3.47,2.94,1.19,0.0,2.55,4.13,3.64,4.43
1544020,The Callisto Protocol™,https://store.steampowered.com/app/1544020,34.5,2.07,4.99,1.43,1.57,8.6,5.16,3.77,7.76
719040,Wasteland 3,https://store.steampowered.com/app/719040,27.02,3.87,3.22,3.8,1.83,7.77,9.31,13.89,8.84
1594880,Corsairs Legacy - Pirate Action RPG & Sea Battles,https://store.steampowered.com/app/1594880,17.6,4.35,1.83,3.66,3.24,4.66,2.68,4.41,5.3
1497360,Open Roads,https://store.steampowered.com/app/1497360,22.46,4.48,4.23,1.74,4.85,3.01,5.81,1.56,6.02
1771980,The Operator,https://store.steampowered.com/app/1771980,27.34,1.72,3.81,1.4,5.61,6.71,19.13,21.95,10.96
2223740,Agatha Christie - Hercule Poirot: The London Case,https://store.steampowered.com/app/2223740,19.94,4.02,3.76,0.0,0.0,2.84,7.13,6.45,5.52
42700,Call of Duty®: Black Ops,https://store.steampowered.com/app/42700,22.86,2.42,2.17,2.43,3.34,7.7,9.14,11.81,7.73
2863640,The Midnight Walk,https://store.steampowered.com/app/2863640,25.64,4.55,5.12,1.9,0.04,4.81,2.04,2.89,5.87
762220,Afterparty,https://store.steampowered.com/app/762220,26.17,1.01,4.05,0.0,1.43,10.16,3.32,0.86,5.88
1118240,Lake,https://store.steampowered.com/app/1118240,32.47,0.44,3.97,2.22,7.37,5.77,6.36,3.98,7.82
1158850,The Great Ace Attorney Chronicles,https://store.steampowered.com/app/1158850,20.46,8.03,2.04,0.35,0.0,2.62,15.06,12.04,7.58
2291700,Tarnished Blood 🩸 [Tactic RPG],https://store.steampowered.com/app/2291700,27.46,6.62,3.9,1.56,0.0,5.63,7.13,8.86,7.64
702890,BlazBlue: Cross Tag Battle,https://store.steampowered.com/app/702890,11.92,5.06,2.69,0.53,0.0,6.72,3.59,3.99,4.31
2597970,Finding Frankie,https://store.steampowered.com/app/2597970,17.16,3.18,2.85,0.3,0.0,7.4,7.17,7.43,5.69
775500,SCARLET NEXUS,https://store.steampowered.com/app/775500,26.46,2.96,4.55,1.11,2.01,7.98,4.44,7.95,7.18
1316230,Force of Nature 2: Ghost Keeper,https://store.steampowered.com/app/1316230,21.57,9.13,4.98,2.17,4.58,2.97,6.43,9.02,7.61
846470,Moss,https://store.steampowered.com/app/846470,18.5,4.04,4.02,0.42,0.0,1.45,1.09,1.23,3.84
454650,DRAGON BALL XENOVERSE 2,https://store.steampowered.com/app/454650,9.86,2.3,2.05,0.79,3.48,1.24,4.53,6.16,3.8
2377090,Willow Guard,https://store.steampowered.com/app/2377090,15.92,3.67,1.82,2.21,0.57,5.41,6.49,5.45,5.19
1622350,Copycat,https://store.steampowered.com/app/1622350,22.08,0.39,4.61,3.43,4.85,7.32,1.23,2.57,5.81
1607240,Mail Time,https://store.steampowered.com/app/1607240,18.98,2.3,2.71,1.61,4.37,5.74,6.95,2.12,5.6
761460,Lamplight City,https://store.steampowered.com/app/761460,30.79,8.91,4.06,1.32,5.7,5.69,15.85,14.7,10.88
257350,Baldur's Gate II: Enhanced Edition,https://store.steampowered.com/app/257350,17.17,3.08,1.83,2.33,0.0,4.68,3.27,4.36,4.59
203140,Hitman: Absolution™,https://store.steampowered.com/app/203140,28.23,4.61,3.03,1.29,2.5,6.53,10.57,11.32,8.51
1410640,Syberia: The World Before,https://store.steampowered.com/app/1410640,34.2,3.83,4.61,2.61,5.65,3.62,10.1,7.87,9.06
1856030,Fresh Start Cleaning Simulator,https://store.steampowered.com/app/1856030,18.86,1.19,3.58,2.18,9.43,2.23,7.94,8.91,6.79
915600,Them and Us,https://store.steampowered.com/app/915600,40.87,0.0,6.47,2.31,4.62,7.67,0.0,3.56,8.19
1158220,Kraken Academy!!,https://store.steampowered.com/app/1158220,24.79,6.01,3.27,0.0,3.42,12.99,9.9,12.84,9.15
2838360,SINce Memories: Off The Starry Sky,https://store.steampowered.com/app/2838360,28.26,3.89,5.92,2.61,4.56,7.24,5.84,7.69,8.25
1812370,Little Goody Two Shoes,https://store.steampowered.com/app/1812370,25.85,5.1,4.78,0.87,0.96,6.82,1.55,0.0,5.74
1801110,BOKURA,https://store.steampowered.com/app/1801110,21.38,3.7,5.19,0.04,9.79,5.46,1.4,4.23,6.4
1310330,Goodbye Volcano High,https://store.steampowered.com/app/1310330,22.66,1.15,3.44,1.62,2.86,6.42,0.58,3.87,5.32
1096530,Solasta: Crown of the Magister,https://store.steampowered.com/app/1096530,16.28,1.22,2.01,1.47,1.31,4.03,5.32,7.34,4.87
1601970,Tunguska: The Visitation - Enhanced Edition,https://store.steampowered.com/app/1601970,32.41,3.63,3.56,3.07,7.76,5.29,5.36,7.13,8.53
1174640,Arcadia Fallen,https://store.steampowered.com/app/1174640,29.01,1.38,4.07,1.46,4.76,8.58,7.43,10.96,8.46
695920,Super Seducer : How to Talk to Girls,https://store.steampowered.com/app/695920,16.0,0.0,3.94,0.0,1.34,4.47,0.32,0.0,3.26
1029890,Layers of Fear 2 (2019),https://store.steampowered.com/app/1029890,34.09,1.45,5.81,1.99,5.08,7.93,3.92,2.61,7.86
1155970,Roadwarden,https://store.steampowered.com/app/1155970,33.21,6.31,4.57,3.45,5.87,6.94,9.97,11.68,10.25
282070,This War of Mine,https://store.steampowered.com/app/282070,26.95,7.14,4.09,3.75,4.0,5.98,7.79,13.37,9.13
1477940,Unknown 9: Awakening,https://store.steampowered.com/app/1477940,25.57,8.99,4.18,1.82,4.03,6.64,8.02,11.66,8.86
39150,FINAL FANTASY VIII,https://store.steampowered.com/app/39150,26.08,8.36,3.98,2.93,3.62,6.97,6.55,13.9,9.05
2391870,MareQuest: An Interactive Tail,https://store.steampowered.com/app/2391870,16.43,3.41,3.77,1.53,1.7,6.4,1.81,0.82,4.48
2678640,Journey of Realm：Dawn Dew,https://store.steampowered.com/app/2678640,31.75,6.52,5.42,0.68,0.14,7.45,5.63,3.81,7.68
2789130,Highway Police Simulator,https://store.steampowered.com/app/2789130,23.66,0.56,3.12,1.6,4.38,4.45,13.25,15.73,8.34
1813860,NAIAD,https://store.steampowered.com/app/1813860,19.14,1.41,4.04,0.93,2.96,2.01,7.01,2.86,5.04
255320,Edna & Harvey: The Breakout,https://store.steampowered.com/app/255320,28.73,4.36,5.74,1.7,3.2,6.37,5.41,1.99,7.19
895870,Project Wingman,https://store.steampowered.com/app/895870,11.24,3.69,1.7,2.93,2.7,3.57,1.97,6.33,4.27
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED,https://store.steampowered.com/app/732690,24.0,0.0,4.03,0.0,0.0,4.33,0.31,3.44,4.51
1903620,Killer Frequency,https://store.steampowered.com/app/1903620,22.58,0.0,2.64,0.16,0.0,4.15,5.19,3.68,4.8
1812090,Escape Academy,https://store.steampowered.com/app/1812090,25.79,2.26,3.55,1.35,3.85,8.89,10.57,5.29,7.69
1122690,Last Stop,https://store.steampowered.com/app/1122690,19.09,0.69,2.71,1.02,3.27,6.45,7.24,10.11,6.32
1542390,Monolith,https://store.steampowered.com/app/1542390,23.56,2.12,4.29,1.96,2.58,3.36,7.55,0.0,5.68
2531370,Blacksmith. Song of two Kings.,https://store.steampowered.com/app/2531370,13.72,1.79,2.54,0.41,0.99,5.26,4.61,7.41,4.59
1125910,Crowns and Pawns: Kingdom of Deceit,https://store.steampowered.com/app/1125910,22.54,9.01,3.65,2.16,1.29,3.03,6.87,9.31,7.23
779290,Stygian: Reign of the Old Ones,https://store.steampowered.com/app/779290,38.59,12.54,6.5,3.13,7.38,12.69,7.93,9.45,12.28
2873080,The NOexistenceN of you AND me,https://store.steampowered.com/app/2873080,39.25,6.02,6.72,1.84,6.31,9.62,7.23,3.69,10.09
2490990,Visions of Mana,https://store.steampowered.com/app/2490990,17.95,1.48,4.22,0.69,0.0,2.8,2.87,5.77,4.47
560130,Pillars of Eternity II: Deadfire,https://store.steampowered.com/app/560130,21.43,8.61,2.97,3.22,5.67,5.95,3.13,7.94,7.36
1328670,Mass Effect™ Legendary Edition,https://store.steampowered.com/app/1328670,12.21,2.36,2.31,1.57,0.62,4.56,0.35,5.08,3.63
1840080,Homeworld 3,https://store.steampowered.com/app/1840080,13.85,4.7,3.0,2.1,3.81,2.86,3.19,4.88,4.8
2496180,Ghost Town,https://store.steampowered.com/app/2496180,25.05,1.14,6.1,0.77,3.65,3.77,6.09,6.26,6.6
212070,Star Conflict,https://store.steampowered.com/app/212070,10.79,2.94,1.3,1.24,2.9,6.04,3.55,6.16,4.36
576960,🧠 OUT OF THE BOX,https://store.steampowered.com/app/576960,24.04,0.14,3.52,0.0,1.68,10.45,9.9,7.17,7.11
960910,Heavy Rain,https://store.steampowered.com/app/960910,26.7,0.0,3.54,2.01,0.0,1.4,9.14,6.7,6.19
2816950,Yaoling: Mythical Journey,https://store.steampowered.com/app/2816950,13.01,4.74,3.26,1.51,6.32,7.67,6.87,7.36,6.34
330020,Children of Morta,https://store.steampowered.com/app/330020,24.34,4.15,3.44,2.12,6.33,8.65,8.85,10.82,8.59
