game_id,title,steam_link,keyword_evaluation_Autobiographisch,keyword_evaluation_Werke,keyword_evaluation_Figuren,keyword_evaluation_K_E_Total,embedding_evaluation_kafkaesque,embedding_evaluation_absurd,embedding_evaluation_surreal,embedding_evaluation_displaced,embedding_evaluation_isolated,embedding_evaluation_alienated,embedding_evaluation_bureaucratic,embedding_evaluation_civil service,embedding_evaluation_Embedding_Total,keyword_rescaled,embedding_rescaled,baseline_combined_rescaled,generative_evaluation_krauss_1_definition_x,generative_evaluation_krauss_2_kontrast_x,generative_evaluation_krauss_3_beispiel_rossmann_x,generative_evaluation_krauss_4_schluss_x,generative_evaluation_NLI_Total_x,generative_evaluation_krauss_1_definition_y,generative_evaluation_krauss_2_kontrast_y,generative_evaluation_krauss_3_beispiel_rossmann_y,generative_evaluation_krauss_4_schluss_y,generative_evaluation_NLI_Total_y
246760,Legends of Eisenwald,https://store.steampowered.com/app/246760,0.0,2.77,0.0,0.75,25.42,14.3,3.05,2.42,1.94,5.98,8.51,12.19,9.23,66.79,74.9,70.85,,,,,,,,,,
2467830,Dreamscape Abyss,https://store.steampowered.com/app/2467830,0.0,0.0,0.0,0.0,34.26,0.0,8.17,1.56,5.86,4.37,4.62,0.97,7.48,41.97,58.0,49.98,,,,,,,,,,
2468100,Pyrene,https://store.steampowered.com/app/2468100,0.0,0.0,0.0,0.0,19.7,6.93,2.63,2.51,1.5,5.86,6.11,10.28,6.94,41.97,52.12,47.04,,,,,,,,,,
2468610,The Night Shift,https://store.steampowered.com/app/2468610,0.0,0.0,0.0,0.0,37.36,2.41,5.15,1.8,1.1,5.55,5.54,2.96,7.73,41.97,60.65,51.31,,,,,,,,,,
2468740,Sunny village,https://store.steampowered.com/app/2468740,0.0,0.0,0.0,0.0,22.42,2.32,2.97,1.66,8.09,7.36,12.46,20.28,9.7,41.97,78.59,60.28,,,,,,,,,,
2468990,Idle Ultimate,https://store.steampowered.com/app/2468990,0.0,2.77,0.0,0.75,10.78,2.26,1.98,0.0,6.66,2.33,5.26,3.69,4.12,66.79,23.92,45.36,,,,,,,,,,
2469050,Kittengumi: The Sakabato's Thief,https://store.steampowered.com/app/2469050,0.0,0.0,0.0,0.0,24.15,4.52,3.85,2.26,0.08,5.81,6.09,8.94,6.96,41.97,52.34,47.15,,,,,,,,,,
2469330,The Pirate Queen with Lucy Liu,https://store.steampowered.com/app/2469330,0.0,0.0,0.0,0.0,12.93,3.91,2.44,1.84,0.0,1.45,2.65,1.84,3.38,41.97,18.5,30.24,,,,,,,,,,
2469950,Siren's Call: Escape Velocity,https://store.steampowered.com/app/2469950,0.0,2.77,0.0,0.75,32.22,4.3,4.73,2.79,2.79,7.72,4.32,4.27,7.89,66.79,62.32,64.56,,,,,,,,,,
2469990,Rune Seeker,https://store.steampowered.com/app/2469990,0.0,0.0,0.0,0.0,9.74,0.0,1.51,1.25,1.9,6.57,4.75,6.58,4.04,41.97,23.29,32.63,,,,,,,,,,
247020,"Cook, Serve, Delicious!",https://store.steampowered.com/app/247020,0.0,0.0,0.0,0.0,12.26,0.88,1.3,0.34,1.39,4.32,6.42,6.47,4.17,41.97,24.33,33.15,,,,,,,,,,
2470300,Hookah Haze,https://store.steampowered.com/app/2470300,0.0,0.0,0.0,0.0,27.46,0.0,3.68,0.76,2.2,5.69,8.37,6.07,6.78,41.97,50.36,46.16,,,,,,,,,,
2471090,Gah!,https://store.steampowered.com/app/2471090,0.0,0.0,0.0,0.0,16.87,0.0,2.96,0.12,3.89,4.18,5.33,8.54,5.24,41.97,33.99,37.98,,,,,,,,,,
2471480,Vox Populi: Spain 2023,https://store.steampowered.com/app/2471480,0.0,0.0,0.0,0.0,22.57,5.31,2.41,3.07,6.16,8.45,13.98,25.46,10.93,41.97,86.32,64.14,,,,,,,,,,
2471970,Planetary Life,https://store.steampowered.com/app/2471970,0.0,0.0,0.0,0.0,13.49,0.0,2.95,0.0,5.61,1.36,4.38,6.22,4.25,41.97,24.98,33.48,,,,,,,,,,
2472010,Eydigard,https://store.steampowered.com/app/2472010,0.0,0.0,0.0,0.0,25.88,5.92,4.35,2.58,6.53,8.06,9.07,11.35,9.22,41.97,74.82,58.39,,,,,,,,,,
2473030,Scroll the Pain Away,https://store.steampowered.com/app/2473030,0.0,0.0,0.0,0.0,19.54,4.45,3.76,0.0,4.7,8.01,9.09,5.9,6.93,41.97,52.01,46.99,,,,,,,,,,
2473480,Tails of Iron 2: Whiskers of Winter,https://store.steampowered.com/app/2473480,0.0,2.77,0.0,0.75,22.03,7.55,3.59,1.11,0.0,5.22,2.69,0.19,5.3,66.79,34.59,50.69,,,,,,,,,,
2473980,Draw,https://store.steampowered.com/app/2473980,0.0,0.0,0.0,0.0,26.99,2.52,5.4,1.73,5.13,6.97,3.26,5.21,7.15,41.97,54.42,48.2,,,,,,,,,,
2474030,An English Haunting,https://store.steampowered.com/app/2474030,0.0,2.77,0.0,0.75,33.52,6.63,6.96,0.1,0.94,4.87,8.29,5.86,8.4,66.79,67.43,67.11,,,,,,,,,,
2475020,Light Speed Ride Out,https://store.steampowered.com/app/2475020,0.0,0.0,0.0,0.0,11.3,0.41,2.23,1.79,4.54,5.62,0.0,0.08,3.25,41.97,17.65,29.81,,,,,,,,,,
2475300,Carmen Sandiego,https://store.steampowered.com/app/2475300,0.0,0.0,0.0,0.0,27.15,2.96,3.05,1.62,4.11,7.76,13.69,14.73,9.38,41.97,76.12,59.04,,,,,,,,,,
2475420,Parking Tycoon: Business Simulator,https://store.steampowered.com/app/2475420,0.0,0.0,0.0,0.0,22.68,2.66,3.11,0.0,0.94,4.14,11.98,5.18,6.34,41.97,45.53,43.75,,,,,,,,,,
2475440,Last Hope Bunker: Zombie Survival,https://store.steampowered.com/app/2475440,0.0,0.0,0.0,0.0,28.38,0.0,2.33,2.69,2.16,4.14,6.06,3.37,6.14,41.97,43.35,42.66,,,,,,,,,,
2476330,Guilty Me,https://store.steampowered.com/app/2476330,0.0,0.0,0.0,0.0,35.32,5.46,6.2,1.46,4.32,9.66,7.9,5.89,9.53,41.97,77.3,59.63,,,,,,,,,,
247660,Deadly Premonition: The Director's Cut,https://store.steampowered.com/app/247660,0.0,0.0,0.0,0.0,25.26,0.0,4.55,0.0,0.0,3.21,3.64,0.0,4.58,41.97,27.8,34.89,,,,,,,,,,
2477950,Nodes Escape,https://store.steampowered.com/app/2477950,0.0,0.0,0.0,0.0,24.15,2.73,4.08,1.31,4.21,4.56,8.51,5.01,6.82,41.97,50.8,46.38,,,,,,,,,,
2479340,Boxing Simulator,https://store.steampowered.com/app/2479340,0.0,0.0,0.0,0.0,7.69,0.0,2.53,0.0,0.0,0.57,4.68,2.47,2.24,41.97,12.08,27.03,,,,,,0.13,18.33,0.01,96.45,28.73
2479740,Pieces of me,https://store.steampowered.com/app/2479740,0.0,0.0,0.0,0.0,38.4,6.78,8.56,1.14,6.79,9.06,3.29,2.58,9.58,41.97,77.68,59.83,,,,,,,,,,
2480560,Geneforge 2 - Infestation,https://store.steampowered.com/app/2480560,0.0,0.0,0.0,0.0,18.85,6.72,2.34,1.54,2.19,7.68,3.81,7.66,6.35,41.97,45.64,43.8,,,,,,,,,,
2480950,Amusement Park Simulator,https://store.steampowered.com/app/2480950,0.0,0.0,0.0,0.0,17.91,0.0,2.47,0.0,0.44,4.66,7.06,5.2,4.72,41.97,29.06,35.51,,,,,,,,,,
2481020,Vampire Therapist,https://store.steampowered.com/app/2481020,0.0,0.0,0.0,0.0,32.41,0.0,5.04,1.0,3.84,10.69,2.97,3.26,7.4,41.97,57.14,49.55,,,,,,,,,,
2481920,Lifeforms: Binary Fission,https://store.steampowered.com/app/2481920,0.0,0.0,0.0,0.0,14.35,0.0,2.06,0.14,3.58,5.8,1.23,0.0,3.4,41.97,18.64,30.3,,,,,,,,,,
2482150,TENSEI,https://store.steampowered.com/app/2482150,0.0,4.39,0.0,1.19,18.98,3.59,3.58,0.33,2.06,3.94,3.91,2.14,4.82,78.57,29.97,54.27,,,,,,,,,,
2482200,Emergency Call 112 - The Attack Squad,https://store.steampowered.com/app/2482200,0.0,0.0,0.0,0.0,26.94,0.0,2.24,1.53,1.05,5.49,9.44,10.6,7.16,41.97,54.53,48.25,,,,,,,,,,
2483150,8-Colors Star Guardians +,https://store.steampowered.com/app/2483150,0.0,0.0,0.0,0.0,17.61,4.03,2.01,1.66,0.18,7.33,1.73,8.16,5.34,41.97,34.99,38.48,,,,,,,,,,
2484100,Последнее желание,https://store.steampowered.com/app/2484100,0.0,2.77,0.0,0.75,37.06,9.37,5.84,2.92,8.72,10.89,12.77,14.33,12.74,66.79,93.33,80.06,,,,,,,,,,
2484110,FINAL FANTASY VII EVER CRISIS,https://store.steampowered.com/app/2484110,0.0,0.0,0.0,0.0,20.51,4.38,2.74,3.3,0.0,4.07,6.17,11.91,6.63,41.97,48.71,45.34,,,,,,,,,,
2484360,"Please, Forgive Me",https://store.steampowered.com/app/2484360,0.0,0.0,0.0,0.0,36.8,1.46,6.05,1.86,1.73,5.47,0.0,0.0,6.67,41.97,49.15,45.56,,,,,,,,,,
2484580,Mushroom Musume,https://store.steampowered.com/app/2484580,0.0,2.77,0.0,0.75,18.25,2.51,3.72,0.0,1.98,3.95,5.19,0.0,4.45,66.79,26.67,46.73,,,,,,,,,,
2485910,Sol,https://store.steampowered.com/app/2485910,0.0,0.0,0.0,0.0,39.8,7.92,7.42,0.46,7.28,9.26,10.24,1.63,10.5,41.97,83.92,62.95,,,,,,,,,,
2486370,Bare Knuckle Sandwich,https://store.steampowered.com/app/2486370,0.0,0.0,0.0,0.0,13.39,2.74,2.26,0.03,1.18,4.18,3.17,0.0,3.37,41.97,18.44,30.2,,,,,,,,,,
2486750,Beecarbonize,https://store.steampowered.com/app/2486750,0.0,2.77,0.0,0.75,14.45,0.0,0.46,0.61,1.94,2.62,4.85,2.48,3.43,66.79,18.84,42.81,,,,,,,,,,
2487110,Alchemy Deck,https://store.steampowered.com/app/2487110,0.0,0.0,0.0,0.0,14.06,0.41,1.93,0.0,2.54,0.03,6.36,0.0,3.17,41.97,17.15,29.56,,,,,,,,,,
2488370,Cash Cleaner Simulator,https://store.steampowered.com/app/2488370,0.0,2.77,0.0,0.75,17.23,0.12,2.5,0.13,3.76,6.31,14.91,11.42,7.05,66.79,53.33,60.06,,,,,,,,,,
2488590,Dungeons of Blood and Dream,https://store.steampowered.com/app/2488590,0.0,0.0,0.0,0.0,27.73,1.41,5.64,0.43,2.69,2.75,8.09,2.31,6.38,41.97,45.97,43.97,,,,,,,,,,
2490760,Refidenptio,https://store.steampowered.com/app/2490760,0.0,0.0,0.0,0.0,40.63,7.9,6.13,3.45,4.41,12.18,8.34,11.59,11.83,41.97,90.36,66.17,,,,,,,,,,
2490990,Visions of Mana,https://store.steampowered.com/app/2490990,0.0,0.0,0.0,0.0,17.95,1.48,4.22,0.69,0.0,2.8,2.87,5.77,4.47,41.97,26.84,34.4,,,,,,,,,,
2491040,Higurashi When They Cry Hou+,https://store.steampowered.com/app/2491040,0.0,0.0,0.0,0.0,34.02,2.24,3.32,2.75,1.9,10.89,7.44,11.7,9.28,41.97,75.31,58.64,,,,,,,,,,
2491640,SNAKE FARM,https://store.steampowered.com/app/2491640,0.0,0.0,0.0,0.0,19.88,1.82,2.38,0.0,2.63,3.29,7.61,0.22,4.73,41.97,29.15,35.56,,,,,,,,,,
2492120,SAEKO: Giantess Dating Sim,https://store.steampowered.com/app/2492120,0.0,0.0,0.0,0.0,23.96,2.9,4.62,0.54,6.57,7.9,8.96,6.39,7.73,41.97,60.65,51.31,,,,,,,,,,
249230,Risen 3 - Titan Lords,https://store.steampowered.com/app/249230,0.0,0.0,0.0,0.0,24.98,0.0,4.1,2.79,3.41,7.69,5.99,16.0,8.12,41.97,64.67,53.32,,,,,,,,,,
2492390,Logiart Grimoire,https://store.steampowered.com/app/2492390,0.0,0.0,0.0,0.0,23.3,4.84,4.06,0.0,0.0,2.77,11.4,6.83,6.65,41.97,48.93,45.45,,,,,,,,,,
2492410,Bootleg Steamer,https://store.steampowered.com/app/2492410,0.0,0.0,0.0,0.0,21.15,6.23,2.03,3.18,7.48,8.75,9.7,9.59,8.51,41.97,68.49,55.23,,,,,,,,,,
2492570,Inspector Schmidt - The Ebbing,https://store.steampowered.com/app/2492570,0.0,0.0,0.0,0.0,32.94,6.23,4.09,1.06,5.96,5.48,14.45,11.83,10.25,41.97,82.38,62.17,,,,,,,,,,
2492850,The Other Me,https://store.steampowered.com/app/2492850,0.0,0.0,0.0,0.0,48.09,2.35,8.91,2.91,6.54,8.76,6.77,8.13,11.56,41.97,89.28,65.62,,,,,,,,,,
2493180,The Lullaby of Life,https://store.steampowered.com/app/2493180,0.0,0.0,0.0,0.0,25.56,4.57,5.77,0.07,3.3,4.4,5.46,5.0,6.77,41.97,50.25,46.11,,,,,,,,,,
249330,Unholy Heights,https://store.steampowered.com/app/249330,0.0,0.0,0.0,0.0,27.72,7.5,3.97,0.53,0.0,7.48,11.27,8.65,8.39,41.97,67.33,54.65,,,,,,,,,,
2494340,Tour de France 2024,https://store.steampowered.com/app/2494340,0.0,0.0,0.0,0.0,4.77,0.0,0.2,0.79,2.45,6.11,3.9,3.45,2.71,41.97,14.46,28.21,,,,,,,,,,
2494350,Pro Cycling Manager 2024,https://store.steampowered.com/app/2494350,0.0,0.0,0.0,0.0,8.52,0.0,1.12,0.98,1.76,5.87,7.48,3.22,3.62,41.97,20.15,31.06,,,,,,,,,,
2494440,Toy Trains,https://store.steampowered.com/app/2494440,0.0,0.0,0.0,0.0,18.35,1.52,4.18,1.24,2.4,3.93,4.22,4.56,5.05,41.97,32.14,37.05,,,,,,,,,,
2494920,Khaligrad,https://store.steampowered.com/app/2494920,0.0,0.0,0.0,0.0,23.02,7.83,1.48,3.51,0.88,4.69,9.65,14.46,8.19,41.97,65.37,53.67,,,,,,,,,,
2495100,Hello Kitty Island Adventure,https://store.steampowered.com/app/2495100,0.0,2.77,0.0,0.75,16.78,3.27,3.91,1.27,8.36,5.8,2.86,9.0,6.41,66.79,46.29,56.54,,,,,,,,,,
2495380,Three Days to Chicago,https://store.steampowered.com/app/2495380,0.0,0.0,0.0,0.0,29.24,0.0,5.03,2.05,10.15,4.2,3.25,0.0,6.74,41.97,49.92,45.94,,,,,,,,,,
2496180,Ghost Town,https://store.steampowered.com/app/2496180,0.0,0.0,0.0,0.0,25.05,1.14,6.1,0.77,3.65,3.77,6.09,6.26,6.6,41.97,48.38,45.17,,,,,,,,,,
2496440,Turncoat Chronicle,https://store.steampowered.com/app/2496440,0.0,2.77,0.0,0.75,22.57,4.7,3.19,2.47,1.86,9.58,8.28,10.73,7.92,66.79,62.63,64.71,,,,,,,,,,
2497210,PUSHER - Drug Tycoon,https://store.steampowered.com/app/2497210,0.0,0.0,0.0,0.0,17.23,0.0,2.4,0.16,6.08,5.09,14.58,7.03,6.57,41.97,48.05,45.01,,,,,,,,,,
2497670,Genso Manège,https://store.steampowered.com/app/2497670,0.0,0.0,0.0,0.0,27.95,2.34,5.82,1.76,0.29,6.34,4.99,6.24,6.97,41.97,52.45,47.21,,,,,,,,,,
2499040,Volkolak: The Will of Gods,https://store.steampowered.com/app/2499040,0.0,0.0,5.55,2.25,24.2,8.47,3.93,1.39,0.42,7.4,1.37,6.37,6.69,93.96,49.37,71.67,,,,,,,,,,
2499470,Pumping Simulator 2,https://store.steampowered.com/app/2499470,0.0,0.0,5.55,2.25,21.62,0.0,2.69,0.0,2.12,4.66,10.18,5.27,5.82,93.96,39.93,66.95,,,,,,,,,,
2500680,Tiny Chaos,https://store.steampowered.com/app/2500680,0.0,0.0,0.0,0.0,24.4,0.2,2.81,2.0,5.0,6.34,4.66,7.94,6.67,41.97,49.15,45.56,,,,,,,,,,
2501550,Bullet Hell Monday: Finale,https://store.steampowered.com/app/2501550,0.0,0.0,0.0,0.0,21.13,0.0,1.82,0.21,0.0,4.34,2.9,2.03,4.05,41.97,23.37,32.67,,,,,,,,,,
2501980,Towers and Powers,https://store.steampowered.com/app/2501980,0.0,0.0,0.0,0.0,18.16,8.14,4.22,1.7,4.6,4.78,6.71,13.5,7.73,41.97,60.65,51.31,,,,,,,,,,
2503180,Run From Mummies,https://store.steampowered.com/app/2503180,0.0,0.0,0.0,0.0,20.96,0.0,3.13,0.92,3.25,1.36,5.67,5.59,5.11,41.97,32.72,37.34,,,,,,,,,,
250320,The Wolf Among Us,https://store.steampowered.com/app/250320,0.0,0.0,0.0,0.0,23.54,2.4,3.34,0.68,0.0,4.92,0.0,0.0,4.36,41.97,25.9,33.93,,,,,,,,,,
2503770,House of Legacy,https://store.steampowered.com/app/2503770,0.0,2.77,0.0,0.75,18.82,8.99,2.56,3.18,5.07,8.24,16.38,24.94,11.02,66.79,86.78,76.79,,,,,,,,,,
250380,Knock-knock,https://store.steampowered.com/app/250380,0.0,0.0,0.0,0.0,35.83,7.92,7.47,2.31,6.86,8.45,6.55,4.98,10.05,41.97,81.07,61.52,,,,,,,,,,
2504540,CUBE ROYALE,https://store.steampowered.com/app/2504540,0.0,0.0,0.0,0.0,9.76,4.61,1.9,0.44,2.19,7.67,3.57,5.96,4.51,41.97,27.19,34.58,,,,,,,,,,
2505210,Awakening Sarah,https://store.steampowered.com/app/2505210,0.0,0.0,0.0,0.0,25.64,0.0,6.94,0.75,1.7,3.31,2.11,0.0,5.06,41.97,32.24,37.1,,,,,,,,,,
2506290,Nova Hearts,https://store.steampowered.com/app/2506290,0.0,2.77,0.0,0.75,18.75,5.54,4.05,0.46,4.16,6.1,4.68,7.15,6.36,66.79,45.75,56.27,,,,,,,,,,
2506450,Guayota,https://store.steampowered.com/app/2506450,0.0,0.0,0.0,0.0,24.1,5.59,5.39,1.99,2.54,4.82,6.89,11.84,7.89,41.97,62.32,52.14,,,,,,,,,,
2506810,Pest Apocalypse,https://store.steampowered.com/app/2506810,0.0,0.0,0.0,0.0,16.63,0.82,0.83,0.99,1.12,3.34,6.51,1.43,3.96,41.97,22.67,32.32,,,,,,,,,,
2506900,Gobs and Gods,https://store.steampowered.com/app/2506900,0.0,0.0,0.0,0.0,19.46,6.72,2.33,1.4,2.79,5.85,6.57,9.55,6.83,41.97,50.91,46.44,,,,,,,,,,
2507400,Penny Blood: Hellbound,https://store.steampowered.com/app/2507400,0.0,0.0,0.0,0.0,32.2,4.91,4.33,2.3,1.7,12.15,9.72,15.89,10.4,41.97,83.32,62.64,,,,,,,,,,
2507990,tilt frog,https://store.steampowered.com/app/2507990,0.0,0.0,0.0,0.0,17.17,5.02,2.94,0.67,0.58,5.4,4.77,1.61,4.77,41.97,29.51,35.74,,,,,,,,,,
2508770,Farmagia,https://store.steampowered.com/app/2508770,0.0,2.77,0.0,0.75,15.82,1.21,2.94,1.29,0.56,3.03,3.69,4.97,4.19,66.79,24.49,45.64,,,,,,,,,,
2508940,Mythical Concept STARNAUT,https://store.steampowered.com/app/2508940,0.0,0.0,0.0,0.0,24.77,6.64,4.05,2.55,3.27,8.02,6.2,9.09,8.07,41.97,64.16,53.07,,,,,,,,,,
2510130,Auto Sale Life,https://store.steampowered.com/app/2510130,0.0,0.0,0.0,0.0,15.45,0.0,2.45,0.0,5.58,0.58,8.92,2.32,4.41,41.97,26.32,34.15,,,,,,,,,,
2510710,Kunitsu-Gami: Path of the Goddess,https://store.steampowered.com/app/2510710,0.0,0.0,0.0,0.0,15.45,4.54,2.16,1.56,0.0,5.72,3.84,6.68,4.99,41.97,31.57,36.77,,,,,,,,,,
2510890,Pricolage -IDOLIZED-,https://store.steampowered.com/app/2510890,0.0,0.0,0.0,0.0,14.49,0.0,2.5,1.18,5.72,8.39,5.29,4.35,5.24,41.97,33.99,37.98,,,,,,,,,,
2511030,Deep Secret,https://store.steampowered.com/app/2511030,0.0,0.0,0.0,0.0,24.35,5.38,3.61,1.87,0.85,9.26,4.42,8.32,7.26,41.97,55.62,48.79,,,,,,,,,,
2511310,Pro Cycling Manager 25,https://store.steampowered.com/app/2511310,0.0,0.0,0.0,0.0,8.61,0.0,1.63,0.73,3.12,3.57,8.12,3.47,3.66,41.97,20.43,31.2,,,,,,,,,,
2511320,Tour de France 2025,https://store.steampowered.com/app/2511320,0.0,0.0,0.0,0.0,10.74,0.59,1.01,0.52,0.0,3.85,3.46,2.44,2.83,41.97,15.12,28.55,,,,,,,,,,
251150,The Legend of Heroes: Trails in the Sky,https://store.steampowered.com/app/251150,0.0,0.0,0.0,0.0,28.62,8.68,3.78,3.59,5.08,9.14,12.32,15.97,10.9,41.97,86.16,64.06,,,,,,,,,,
2512090,The Political Machine 2024,https://store.steampowered.com/app/2512090,0.0,0.0,0.0,0.0,17.12,1.76,2.53,1.43,4.79,7.72,13.92,17.56,8.35,41.97,66.95,54.46,,,,,,,,,,
251270,Corpse Party,https://store.steampowered.com/app/251270,0.0,2.77,0.0,0.75,24.93,0.15,4.55,0.13,2.17,8.28,4.72,7.22,6.52,66.79,47.5,57.15,,,,,,,,,,
251290,The Legend of Heroes: Trails in the Sky SC,https://store.steampowered.com/app/251290,0.0,2.77,0.0,0.75,18.83,3.49,2.51,2.39,0.0,1.66,4.5,8.85,5.28,66.79,34.39,50.59,,,,,,,,,,
2513810,The Forest of Conx,https://store.steampowered.com/app/2513810,0.0,0.0,0.0,0.0,22.49,0.63,2.08,0.7,1.06,0.75,3.89,0.0,3.95,41.97,22.59,32.28,,,,,,,,,,
251430,The Inner World,https://store.steampowered.com/app/251430,5.55,0.0,11.09,6.3,26.77,2.42,4.45,1.57,4.15,2.48,6.56,6.3,6.84,99.97,51.02,75.5,,,,,,,,,,
2514640,All in Abyss: Judge the Fake,https://store.steampowered.com/app/2514640,0.0,0.0,0.0,0.0,21.71,4.78,3.09,0.52,0.0,8.96,6.3,7.83,6.65,41.97,48.93,45.45,,,,,,,,,,
2514650,Greed and Fear and the Rest,https://store.steampowered.com/app/2514650,0.0,0.0,0.0,0.0,31.11,0.62,4.59,0.41,5.79,4.79,6.33,2.23,6.98,41.97,52.56,47.26,,,,,,,,,,
2515020,FINAL FANTASY XVI,https://store.steampowered.com/app/2515020,0.0,0.0,0.0,0.0,19.48,2.55,2.03,2.02,0.0,2.98,6.12,6.5,5.21,41.97,33.7,37.83,,,,,,,,,,
2515030,Dark Lord,https://store.steampowered.com/app/2515030,0.0,0.0,0.0,0.0,33.98,12.13,4.56,2.37,3.8,10.78,11.5,17.52,12.08,41.97,91.28,66.62,,,,,,,,,,
2516890,Andarin Weppes,https://store.steampowered.com/app/2516890,0.0,0.0,0.0,0.0,37.82,11.92,8.55,1.2,5.62,6.24,8.11,3.32,10.35,41.97,83.01,62.49,,,,,,,,,,
2517440,Mini City: Mayhem,https://store.steampowered.com/app/2517440,0.0,0.0,0.0,0.0,15.62,2.88,2.47,0.1,3.43,1.06,16.72,17.83,7.51,41.97,58.32,50.14,,,,,,,,,,
2517800,Bouncers,https://store.steampowered.com/app/2517800,0.0,0.0,0.0,0.0,12.49,0.0,2.53,0.66,1.27,6.82,5.26,5.03,4.26,41.97,25.06,33.52,,,,,,,,,,
2518410,Moroi,https://store.steampowered.com/app/2518410,0.0,0.0,0.0,0.0,33.7,10.03,5.19,1.45,0.73,8.27,6.71,9.39,9.43,41.97,76.52,59.24,,,,,,,,,,
251850,Master Reboot,https://store.steampowered.com/app/251850,0.0,0.0,0.0,0.0,25.99,0.0,5.29,2.57,5.59,3.12,4.0,5.01,6.45,41.97,46.73,44.35,,,,,,,,,,
2520280,Powers in the Basement,https://store.steampowered.com/app/2520280,0.0,0.0,0.0,0.0,19.75,9.91,4.35,0.13,0.0,4.77,5.49,3.57,6.0,41.97,41.85,41.91,,,,,,,,,,
2521390,Darker Skies: Remastered for PC,https://store.steampowered.com/app/2521390,0.0,0.0,0.0,0.0,18.88,0.0,2.89,1.77,0.62,4.58,2.31,7.05,4.76,41.97,29.42,35.69,,,,,,,,,,
2521480,The Lands of Hyberian,https://store.steampowered.com/app/2521480,0.0,2.77,0.0,0.75,20.36,5.67,3.05,1.92,1.3,5.14,6.83,8.35,6.58,66.79,48.16,57.48,,,,,,,,,,
252190,Defender's Quest 2: Mists of Ruin,https://store.steampowered.com/app/252190,0.0,0.0,0.0,0.0,16.02,3.03,1.95,1.49,0.0,3.25,4.28,3.32,4.17,41.97,24.33,33.15,,,,,,,,,,
2522530,Last-Hit Defense,https://store.steampowered.com/app/2522530,0.0,0.0,0.0,0.0,14.32,1.05,1.67,1.07,0.34,2.93,7.81,8.51,4.71,41.97,28.97,35.47,,,,,,,,,,
2522650,Horror Loop,https://store.steampowered.com/app/2522650,0.0,0.0,0.0,0.0,38.62,2.35,5.27,3.26,4.89,8.1,6.52,8.35,9.67,41.97,78.36,60.17,,,,,,,,,,
2522920,Rise & Muse,https://store.steampowered.com/app/2522920,0.0,0.0,0.0,0.0,16.14,4.9,3.37,1.38,0.0,2.83,3.58,8.08,5.04,41.97,32.04,37.01,,,,,,,,,,
252450,StarDrive 2,https://store.steampowered.com/app/252450,0.0,2.77,0.0,0.75,7.75,3.13,1.04,0.89,0.17,2.67,2.6,6.94,3.15,66.79,17.02,41.91,,,,,,,,,,
2524700,Altarium,https://store.steampowered.com/app/2524700,0.0,0.0,0.0,0.0,26.73,4.18,4.58,1.23,1.87,12.61,4.72,7.48,7.92,41.97,62.63,52.3,,,,,,,,,,
2525810,Witch and Lilies,https://store.steampowered.com/app/2525810,0.0,0.0,0.0,0.0,18.76,0.39,3.0,0.44,3.1,7.21,6.74,6.79,5.8,41.97,39.72,40.85,,,,,,,,,,
252670,Nihilumbra,https://store.steampowered.com/app/252670,0.0,0.0,0.0,0.0,29.82,3.99,5.53,1.85,6.51,7.7,3.31,5.89,8.08,41.97,64.26,53.12,,,,,,,,,,
2527030,Hook Adventure,https://store.steampowered.com/app/2527030,0.0,0.0,0.0,0.0,23.12,4.34,4.47,2.23,4.22,4.0,4.35,8.92,6.96,41.97,52.34,47.15,,,,,,,,,,
252710,The Last Express Gold Edition,https://store.steampowered.com/app/252710,0.0,0.0,0.0,0.0,26.11,1.32,3.13,3.1,6.13,5.98,8.97,3.29,7.25,41.97,55.51,48.74,,,,,,,,,,
2527450,Nie No Hakoniwa - Dollhouse of Offerings,https://store.steampowered.com/app/2527450,0.0,0.0,0.0,0.0,29.76,6.3,5.64,3.87,5.05,10.94,7.59,14.3,10.43,41.97,83.5,62.74,,,,,,,,,,
2527500,MiSide,https://store.steampowered.com/app/2527500,0.0,0.0,0.0,0.0,31.04,8.53,5.19,2.74,7.57,8.98,5.44,6.59,9.51,41.97,77.15,59.56,,,,,,,,,,
2528140,Coin Smith,https://store.steampowered.com/app/2528140,0.0,0.0,0.0,0.0,5.07,0.0,2.42,0.0,1.38,3.21,6.69,2.57,2.67,41.97,14.24,28.11,,,,,,,,,,
252870,PULSAR: Lost Colony,https://store.steampowered.com/app/252870,0.0,0.0,0.0,0.0,17.61,4.76,2.86,1.85,5.18,7.58,5.71,7.1,6.58,41.97,48.16,45.06,,,,,,,,,,
2528820,A Step From Insanity,https://store.steampowered.com/app/2528820,0.0,0.0,0.0,0.0,27.5,5.51,4.34,1.75,4.89,7.36,7.75,2.38,7.68,41.97,60.13,51.05,,,,,,,,,,
252890,Dracula: Love Kills,https://store.steampowered.com/app/252890,0.0,0.0,0.0,0.0,20.43,1.95,2.61,0.28,0.0,4.4,2.97,7.86,5.06,41.97,32.24,37.1,,,,,,,,,,
2529130,URBO: Dream One,https://store.steampowered.com/app/2529130,0.0,0.0,0.0,0.0,17.31,3.29,5.67,0.79,5.54,0.78,11.36,11.41,7.02,41.97,53.0,47.48,,,,,,,,,,
